Country,YearMonth,Passengers,Year,Month_num,Month
Iceland,2019M03,43271.0,2019,3,March
Foreigners,2019M03,170177.0,2019,3,March
Austria,2019M03,1008.0,2019,3,March
Australia / New Zealand,2019M03,2144.0,2019,3,March
U.S.A.,2019M03,38088.0,2019,3,March
Belgium,2019M03,1506.0,2019,3,March
U.K.,2019M03,34458.0,2019,3,March
Denmark,2019M03,3551.0,2019,3,March
Estonia / Latvia / Lithuania,2019M03,1990.0,2019,3,March
Finland,2019M03,1181.0,2019,3,March
France,2019M03,7604.0,2019,3,March
Netherlands,2019M03,3429.0,2019,3,March
Hong Kong,2019M03,1463.0,2019,3,March
India,2019M03,1667.0,2019,3,March
Ireland,2019M03,2793.0,2019,3,March
Israel,2019M03,203.0,2019,3,March
Italy,2019M03,5226.0,2019,3,March
Japan,2019M03,1815.0,2019,3,March
Canada,2019M03,5971.0,2019,3,March
China,2019M03,4433.0,2019,3,March
Norway,2019M03,2965.0,2019,3,March
Poland,2019M03,6126.0,2019,3,March
Russia,2019M03,607.0,2019,3,March
Singapore,2019M03,1613.0,2019,3,March
Spain,2019M03,4432.0,2019,3,March
Sourh Korea,2019M03,1383.0,2019,3,March
Switzherland,2019M03,1306.0,2019,3,March
Sweden,2019M03,2203.0,2019,3,March
Taiwan,2019M03,3203.0,2019,3,March
Germany,2019M03,10702.0,2019,3,March
Other Countries,2019M03,17107.0,2019,3,March
Total Passengers,2019M04,181229.0,2019,4,April
Iceland,2019M04,60923.0,2019,4,April
Foreigners,2019M04,120306.0,2019,4,April
Austria,2019M04,990.0,2019,4,April
Australia / New Zealand,2019M04,1758.0,2019,4,April
U.S.A.,2019M04,26477.0,2019,4,April
Belgium,2019M04,1239.0,2019,4,April
U.K.,2019M04,15644.0,2019,4,April
Denmark,2019M04,4363.0,2019,4,April
Estonia / Latvia / Lithuania,2019M04,2411.0,2019,4,April
Finland,2019M04,2203.0,2019,4,April
France,2019M04,4919.0,2019,4,April
Netherlands,2019M04,2324.0,2019,4,April
Hong Kong,2019M04,828.0,2019,4,April
India,2019M04,977.0,2019,4,April
Ireland,2019M04,1228.0,2019,4,April
Israel,2019M04,156.0,2019,4,April
Italy,2019M04,2596.0,2019,4,April
Japan,2019M04,479.0,2019,4,April
Canada,2019M04,4083.0,2019,4,April
China,2019M04,2623.0,2019,4,April
Norway,2019M04,3794.0,2019,4,April
Poland,2019M04,7320.0,2019,4,April
Russia,2019M04,621.0,2019,4,April
Singapore,2019M04,994.0,2019,4,April
Spain,2019M04,3775.0,2019,4,April
Sourh Korea,2019M04,670.0,2019,4,April
Switzherland,2019M04,1712.0,2019,4,April
Sweden,2019M04,3436.0,2019,4,April
Taiwan,2019M04,1607.0,2019,4,April
Germany,2019M04,7625.0,2019,4,April
Other Countries,2019M04,13454.0,2019,4,April
Total Passengers,2019M05,183278.0,2019,5,May
Iceland,2019M05,56969.0,2019,5,May
Foreigners,2019M05,126309.0,2019,5,May
Austria,2019M05,882.0,2019,5,May
Australia / New Zealand,2019M05,1861.0,2019,5,May
U.S.A.,2019M05,31640.0,2019,5,May
Belgium,2019M05,904.0,2019,5,May
U.K.,2019M05,8949.0,2019,5,May
Denmark,2019M05,4033.0,2019,5,May
Estonia / Latvia / Lithuania,2019M05,2443.0,2019,5,May
Finland,2019M05,2489.0,2019,5,May
France,2019M05,5814.0,2019,5,May
Netherlands,2019M05,3958.0,2019,5,May
Hong Kong,2019M05,659.0,2019,5,May
India,2019M05,1472.0,2019,5,May
Ireland,2019M05,664.0,2019,5,May
Israel,2019M05,163.0,2019,5,May
Italy,2019M05,2264.0,2019,5,May
Japan,2019M05,851.0,2019,5,May
Canada,2019M05,5845.0,2019,5,May
China,2019M05,4260.0,2019,5,May
Norway,2019M05,4194.0,2019,5,May
Poland,2019M05,8236.0,2019,5,May
Russia,2019M05,1713.0,2019,5,May
Singapore,2019M05,479.0,2019,5,May
Spain,2019M05,2864.0,2019,5,May
Sourh Korea,2019M05,537.0,2019,5,May
Switzherland,2019M05,1631.0,2019,5,May
Sweden,2019M05,4136.0,2019,5,May
Taiwan,2019M05,1191.0,2019,5,May
Germany,2019M05,9087.0,2019,5,May
Other Countries,2019M05,13090.0,2019,5,May
Total Passengers,2019M06,259702.0,2019,6,June
Iceland,2019M06,64790.0,2019,6,June
Foreigners,2019M06,194912.0,2019,6,June
Austria,2019M06,1695.0,2019,6,June
Australia / New Zealand,2019M06,3031.0,2019,6,June
U.S.A.,2019M06,60248.0,2019,6,June
Belgium,2019M06,2031.0,2019,6,June
U.K.,2019M06,10134.0,2019,6,June
Denmark,2019M06,4366.0,2019,6,June
Estonia / Latvia / Lithuania,2019M06,3310.0,2019,6,June
Finland,2019M06,2681.0,2019,6,June
France,2019M06,8546.0,2019,6,June
Netherlands,2019M06,4048.0,2019,6,June
Hong Kong,2019M06,1227.0,2019,6,June
India,2019M06,2554.0,2019,6,June
Ireland,2019M06,808.0,2019,6,June
Israel,2019M06,604.0,2019,6,June
Italy,2019M06,3111.0,2019,6,June
Japan,2019M06,692.0,2019,6,June
Canada,2019M06,8337.0,2019,6,June
China,2019M06,9557.0,2019,6,June
Norway,2019M06,4799.0,2019,6,June
Poland,2019M06,9432.0,2019,6,June
Russia,2019M06,2289.0,2019,6,June
Singapore,2019M06,1210.0,2019,6,June
Spain,2019M06,4239.0,2019,6,June
Sourh Korea,2019M06,987.0,2019,6,June
Switzherland,2019M06,2842.0,2019,6,June
Sweden,2019M06,5623.0,2019,6,June
Taiwan,2019M06,2306.0,2019,6,June
Germany,2019M06,16918.0,2019,6,June
Other Countries,2019M06,17287.0,2019,6,June
Total Passengers,2019M07,291608.0,2019,7,July
Iceland,2019M07,60327.0,2019,7,July
Foreigners,2019M07,231281.0,2019,7,July
Austria,2019M07,3289.0,2019,7,July
Australia / New Zealand,2019M07,3335.0,2019,7,July
U.S.A.,2019M07,65552.0,2019,7,July
Belgium,2019M07,3707.0,2019,7,July
U.K.,2019M07,11230.0,2019,7,July
Denmark,2019M07,7497.0,2019,7,July
Estonia / Latvia / Lithuania,2019M07,3656.0,2019,7,July
Finland,2019M07,2645.0,2019,7,July
France,2019M07,12117.0,2019,7,July
Netherlands,2019M07,4911.0,2019,7,July
Hong Kong,2019M07,1289.0,2019,7,July
India,2019M07,2240.0,2019,7,July
Ireland,2019M07,800.0,2019,7,July
Israel,2019M07,2262.0,2019,7,July
Italy,2019M07,5289.0,2019,7,July
Japan,2019M07,907.0,2019,7,July
Canada,2019M07,9508.0,2019,7,July
China,2019M07,11366.0,2019,7,July
Norway,2019M07,5223.0,2019,7,July
Poland,2019M07,10249.0,2019,7,July
Russia,2019M07,3186.0,2019,7,July
Singapore,2019M07,528.0,2019,7,July
Spain,2019M07,7050.0,2019,7,July
Sourh Korea,2019M07,1441.0,2019,7,July
Switzherland,2019M07,5052.0,2019,7,July
Sweden,2019M07,5895.0,2019,7,July
Taiwan,2019M07,2408.0,2019,7,July
Germany,2019M07,18968.0,2019,7,July
Other Countries,2019M07,19681.0,2019,7,July
Total Passengers,2019M08,300366.0,2019,8,August
Iceland,2019M08,48479.0,2019,8,August
Foreigners,2019M08,251887.0,2019,8,August
Austria,2019M08,3476.0,2019,8,August
Australia / New Zealand,2019M08,3015.0,2019,8,August
U.S.A.,2019M08,62752.0,2019,8,August
Belgium,2019M08,2969.0,2019,8,August
U.K.,2019M08,12128.0,2019,8,August
Denmark,2019M08,5745.0,2019,8,August
Estonia / Latvia / Lithuania,2019M08,3209.0,2019,8,August
Finland,2019M08,2127.0,2019,8,August
France,2019M08,18831.0,2019,8,August
Netherlands,2019M08,6566.0,2019,8,August
Hong Kong,2019M08,1207.0,2019,8,August
India,2019M08,1902.0,2019,8,August
Ireland,2019M08,938.0,2019,8,August
Israel,2019M08,2309.0,2019,8,August
Italy,2019M08,13287.0,2019,8,August
Japan,2019M08,1923.0,2019,8,August
Canada,2019M08,10832.0,2019,8,August
China,2019M08,12828.0,2019,8,August
Norway,2019M08,4143.0,2019,8,August
Poland,2019M08,8758.0,2019,8,August
Russia,2019M08,3569.0,2019,8,August
Singapore,2019M08,625.0,2019,8,August
Spain,2019M08,12969.0,2019,8,August
Sourh Korea,2019M08,2331.0,2019,8,August
Switzherland,2019M08,4620.0,2019,8,August
Sweden,2019M08,5012.0,2019,8,August
Taiwan,2019M08,2149.0,2019,8,August
Germany,2019M08,21262.0,2019,8,August
Other Countries,2019M08,20405.0,2019,8,August
Total Passengers,2019M09,233357.0,2019,9,September
Iceland,2019M09,49703.0,2019,9,September
Foreigners,2019M09,183654.0,2019,9,September
Austria,2019M09,1406.0,2019,9,September
Australia / New Zealand,2019M09,3341.0,2019,9,September
U.S.A.,2019M09,47108.0,2019,9,September
Belgium,2019M09,1836.0,2019,9,September
U.K.,2019M09,11770.0,2019,9,September
Denmark,2019M09,4619.0,2019,9,September
Estonia / Latvia / Lithuania,2019M09,2667.0,2019,9,September
Finland,2019M09,1897.0,2019,9,September
France,2019M09,6612.0,2019,9,September
Netherlands,2019M09,3758.0,2019,9,September
Hong Kong,2019M09,1484.0,2019,9,September
India,2019M09,2167.0,2019,9,September
Ireland,2019M09,861.0,2019,9,September
Israel,2019M09,960.0,2019,9,September
Italy,2019M09,3510.0,2019,9,September
Japan,2019M09,2041.0,2019,9,September
Canada,2019M09,8083.0,2019,9,September
China,2019M09,7883.0,2019,9,September
Norway,2019M09,4379.0,2019,9,September
Poland,2019M09,8445.0,2019,9,September
Russia,2019M09,1837.0,2019,9,September
Singapore,2019M09,699.0,2019,9,September
Spain,2019M09,7321.0,2019,9,September
Sourh Korea,2019M09,1017.0,2019,9,September
Switzherland,2019M09,2624.0,2019,9,September
Sweden,2019M09,3755.0,2019,9,September
Taiwan,2019M09,2392.0,2019,9,September
Germany,2019M09,14317.0,2019,9,September
Other Countries,2019M09,24865.0,2019,9,September
Total Passengers,2019M10,219948.0,2019,10,October
Iceland,2019M10,56855.0,2019,10,October
Foreigners,2019M10,163093.0,2019,10,October
Austria,2019M10,1100.0,2019,10,October
Australia / New Zealand,2019M10,2327.0,2019,10,October
U.S.A.,2019M10,36023.0,2019,10,October
Belgium,2019M10,1604.0,2019,10,October
U.K.,2019M10,20882.0,2019,10,October
Denmark,2019M10,5513.0,2019,10,October
Estonia / Latvia / Lithuania,2019M10,3519.0,2019,10,October
Finland,2019M10,1554.0,2019,10,October
France,2019M10,9047.0,2019,10,October
Netherlands,2019M10,3824.0,2019,10,October
Hong Kong,2019M10,1533.0,2019,10,October
India,2019M10,2278.0,2019,10,October
Ireland,2019M10,1178.0,2019,10,October
Israel,2019M10,426.0,2019,10,October
Italy,2019M10,2207.0,2019,10,October
Japan,2019M10,1433.0,2019,10,October
Canada,2019M10,4676.0,2019,10,October
China,2019M10,10898.0,2019,10,October
Norway,2019M10,2710.0,2019,10,October
Poland,2019M10,9018.0,2019,10,October
Russia,2019M10,823.0,2019,10,October
Singapore,2019M10,1391.0,2019,10,October
Spain,2019M10,6045.0,2019,10,October
Sourh Korea,2019M10,1277.0,2019,10,October
Switzherland,2019M10,1362.0,2019,10,October
Sweden,2019M10,2632.0,2019,10,October
Taiwan,2019M10,2767.0,2019,10,October
Germany,2019M10,8216.0,2019,10,October
Other Countries,2019M10,16830.0,2019,10,October
Total Passengers,2019M11,176531.0,2019,11,November
Iceland,2019M11,45477.0,2019,11,November
Foreigners,2019M11,131054.0,2019,11,November
Austria,2019M11,678.0,2019,11,November
Australia / New Zealand,2019M11,2162.0,2019,11,November
U.S.A.,2019M11,22871.0,2019,11,November
Belgium,2019M11,1933.0,2019,11,November
U.K.,2019M11,32040.0,2019,11,November
Denmark,2019M11,2116.0,2019,11,November
Estonia / Latvia / Lithuania,2019M11,2885.0,2019,11,November
Finland,2019M11,1108.0,2019,11,November
France,2019M11,6485.0,2019,11,November
Netherlands,2019M11,3013.0,2019,11,November
Hong Kong,2019M11,1090.0,2019,11,November
India,2019M11,1246.0,2019,11,November
Ireland,2019M11,3123.0,2019,11,November
Israel,2019M11,82.0,2019,11,November
Italy,2019M11,2363.0,2019,11,November
Japan,2019M11,2491.0,2019,11,November
Canada,2019M11,2913.0,2019,11,November
China,2019M11,4699.0,2019,11,November
Norway,2019M11,1502.0,2019,11,November
Poland,2019M11,6357.0,2019,11,November
Russia,2019M11,714.0,2019,11,November
Singapore,2019M11,834.0,2019,11,November
Spain,2019M11,2446.0,2019,11,November
Sourh Korea,2019M11,1529.0,2019,11,November
Switzherland,2019M11,1145.0,2019,11,November
Sweden,2019M11,2244.0,2019,11,November
Taiwan,2019M11,1731.0,2019,11,November
Germany,2019M11,7154.0,2019,11,November
Other Countries,2019M11,12100.0,2019,11,November
Total Passengers,2019M12,168850.0,2019,12,December
Iceland,2019M12,43429.0,2019,12,December
Foreigners,2019M12,125421.0,2019,12,December
Austria,2019M12,986.0,2019,12,December
Australia / New Zealand,2019M12,3165.0,2019,12,December
U.S.A.,2019M12,19049.0,2019,12,December
Belgium,2019M12,617.0,2019,12,December
U.K.,2019M12,27136.0,2019,12,December
Denmark,2019M12,1790.0,2019,12,December
Estonia / Latvia / Lithuania,2019M12,3420.0,2019,12,December
Finland,2019M12,1026.0,2019,12,December
France,2019M12,5331.0,2019,12,December
Netherlands,2019M12,2555.0,2019,12,December
Hong Kong,2019M12,1515.0,2019,12,December
India,2019M12,1234.0,2019,12,December
Ireland,2019M12,2139.0,2019,12,December
Israel,2019M12,141.0,2019,12,December
Italy,2019M12,1341.0,2019,12,December
Japan,2019M12,1696.0,2019,12,December
Canada,2019M12,2012.0,2019,12,December
China,2019M12,13149.0,2019,12,December
Norway,2019M12,1361.0,2019,12,December
Poland,2019M12,8777.0,2019,12,December
Russia,2019M12,335.0,2019,12,December
Singapore,2019M12,1348.0,2019,12,December
Spain,2019M12,1971.0,2019,12,December
Sourh Korea,2019M12,1971.0,2019,12,December
Switzherland,2019M12,825.0,2019,12,December
Sweden,2019M12,1160.0,2019,12,December
Taiwan,2019M12,1421.0,2019,12,December
Germany,2019M12,4372.0,2019,12,December
Other Countries,2019M12,13578.0,2019,12,December
Total Passengers,2020M01,159248.0,2020,1,January
Iceland,2020M01,37643.0,2020,1,January
Foreigners,2020M01,121605.0,2020,1,January
Austria,2020M01,655.0,2020,1,January
Australia / New Zealand,2020M01,2628.0,2020,1,January
U.S.A.,2020M01,17675.0,2020,1,January
Belgium,2020M01,1185.0,2020,1,January
U.K.,2020M01,30115.0,2020,1,January
Denmark,2020M01,1896.0,2020,1,January
Estonia / Latvia / Lithuania,2020M01,1352.0,2020,1,January
Finland,2020M01,2084.0,2020,1,January
France,2020M01,5492.0,2020,1,January
Netherlands,2020M01,1805.0,2020,1,January
Hong Kong,2020M01,1087.0,2020,1,January
India,2020M01,544.0,2020,1,January
Ireland,2020M01,3115.0,2020,1,January
Israel,2020M01,118.0,2020,1,January
Italy,2020M01,2593.0,2020,1,January
Japan,2020M01,2885.0,2020,1,January
Canada,2020M01,2063.0,2020,1,January
China,2020M01,10092.0,2020,1,January
Norway,2020M01,1617.0,2020,1,January
Poland,2020M01,8308.0,2020,1,January
Russia,2020M01,335.0,2020,1,January
Singapore,2020M01,223.0,2020,1,January
Spain,2020M01,1861.0,2020,1,January
Sourh Korea,2020M01,2258.0,2020,1,January
Switzherland,2020M01,1519.0,2020,1,January
Sweden,2020M01,1443.0,2020,1,January
Taiwan,2020M01,1478.0,2020,1,January
Germany,2020M01,6510.0,2020,1,January
Other Countries,2020M01,8669.0,2020,1,January
Total Passengers,2020M02,167496.0,2020,2,February
Iceland,2020M02,33589.0,2020,2,February
Foreigners,2020M02,133907.0,2020,2,February
Austria,2020M02,1322.0,2020,2,February
Australia / New Zealand,2020M02,1694.0,2020,2,February
U.S.A.,2020M02,17093.0,2020,2,February
Belgium,2020M02,1650.0,2020,2,February
U.K.,2020M02,39689.0,2020,2,February
Denmark,2020M02,2248.0,2020,2,February
Estonia / Latvia / Lithuania,2020M02,4243.0,2020,2,February
Finland,2020M02,1045.0,2020,2,February
France,2020M02,9242.0,2020,2,February
Netherlands,2020M02,2562.0,2020,2,February
Hong Kong,2020M02,1278.0,2020,2,February
India,2020M02,787.0,2020,2,February
Ireland,2020M02,3186.0,2020,2,February
Israel,2020M02,82.0,2020,2,February
Italy,2020M02,2355.0,2020,2,February
Japan,2020M02,1568.0,2020,2,February
Canada,2020M02,2531.0,2020,2,February
China,2020M02,4797.0,2020,2,February
Norway,2020M02,2084.0,2020,2,February
Poland,2020M02,6919.0,2020,2,February
Russia,2020M02,611.0,2020,2,February
Singapore,2020M02,422.0,2020,2,February
Spain,2020M02,2575.0,2020,2,February
Sourh Korea,2020M02,1807.0,2020,2,February
Switzherland,2020M02,1580.0,2020,2,February
Sweden,2020M02,1530.0,2020,2,February
Taiwan,2020M02,1769.0,2020,2,February
Germany,2020M02,8134.0,2020,2,February
Other Countries,2020M02,9104.0,2020,2,February
Total Passengers,2020M03,95486.0,2020,3,March
Iceland,2020M03,14140.0,2020,3,March
Foreigners,2020M03,81346.0,2020,3,March
Austria,2020M03,223.0,2020,3,March
Australia / New Zealand,2020M03,1193.0,2020,3,March
U.S.A.,2020M03,13517.0,2020,3,March
Belgium,2020M03,905.0,2020,3,March
U.K.,2020M03,22388.0,2020,3,March
Denmark,2020M03,1934.0,2020,3,March
Estonia / Latvia / Lithuania,2020M03,5885.0,2020,3,March
Finland,2020M03,323.0,2020,3,March
France,2020M03,4756.0,2020,3,March
Netherlands,2020M03,1388.0,2020,3,March
Hong Kong,2020M03,905.0,2020,3,March
India,2020M03,629.0,2020,3,March
Ireland,2020M03,1752.0,2020,3,March
Israel,2020M03,71.0,2020,3,March
Italy,2020M03,1293.0,2020,3,March
Japan,2020M03,835.0,2020,3,March
Canada,2020M03,1934.0,2020,3,March
China,2020M03,1094.0,2020,3,March
Norway,2020M03,788.0,2020,3,March
Poland,2020M03,4856.0,2020,3,March
Russia,2020M03,606.0,2020,3,March
Singapore,2020M03,359.0,2020,3,March
Spain,2020M03,1875.0,2020,3,March
Sourh Korea,2020M03,347.0,2020,3,March
Switzherland,2020M03,694.0,2020,3,March
Sweden,2020M03,623.0,2020,3,March
Taiwan,2020M03,888.0,2020,3,March
Germany,2020M03,5903.0,2020,3,March
Other Countries,2020M03,3382.0,2020,3,March
Total Passengers,2020M04,1262.0,2020,4,April
Iceland,2020M04,338.0,2020,4,April
Foreigners,2020M04,924.0,2020,4,April
Poland,2020M04,393.0,2020,4,April
Other Countries,2020M04,531.0,2020,4,April
Total Passengers,2020M05,1795.0,2020,5,May
Iceland,2020M05,799.0,2020,5,May
Foreigners,2020M05,996.0,2020,5,May
U.S.A.,2020M05,30.0,2020,5,May
U.K.,2020M05,43.0,2020,5,May
Denmark,2020M05,54.0,2020,5,May
Estonia / Latvia / Lithuania,2020M05,168.0,2020,5,May
France,2020M05,32.0,2020,5,May
Italy,2020M05,15.0,2020,5,May
Poland,2020M05,320.0,2020,5,May
Spain,2020M05,15.0,2020,5,May
Sweden,2020M05,42.0,2020,5,May
Germany,2020M05,41.0,2020,5,May
Other Countries,2020M05,236.0,2020,5,May
Total Passengers,2020M06,11253.0,2020,6,June
Iceland,2020M06,5135.0,2020,6,June
Foreigners,2020M06,6118.0,2020,6,June
Austria,2020M06,83.0,2020,6,June
Australia / New Zealand,2020M06,8.0,2020,6,June
U.S.A.,2020M06,128.0,2020,6,June
Belgium,2020M06,65.0,2020,6,June
U.K.,2020M06,140.0,2020,6,June
Denmark,2020M06,882.0,2020,6,June
Estonia / Latvia / Lithuania,2020M06,703.0,2020,6,June
Finland,2020M06,104.0,2020,6,June
France,2020M06,238.0,2020,6,June
Netherlands,2020M06,165.0,2020,6,June
Hong Kong,2020M06,4.0,2020,6,June
India,2020M06,22.0,2020,6,June
Ireland,2020M06,18.0,2020,6,June
Italy,2020M06,94.0,2020,6,June
Japan,2020M06,2.0,2020,6,June
Canada,2020M06,10.0,2020,6,June
China,2020M06,22.0,2020,6,June
Norway,2020M06,218.0,2020,6,June
Poland,2020M06,470.0,2020,6,June
Russia,2020M06,28.0,2020,6,June
Singapore,2020M06,8.0,2020,6,June
Spain,2020M06,55.0,2020,6,June
Sourh Korea,2020M06,10.0,2020,6,June
Switzherland,2020M06,291.0,2020,6,June
Sweden,2020M06,130.0,2020,6,June
Taiwan,2020M06,2.0,2020,6,June
Germany,2020M06,1019.0,2020,6,June
Other Countries,2020M06,1199.0,2020,6,June
Total Passengers,2020M07,59071.0,2020,7,July
Iceland,2020M07,13355.0,2020,7,July
Foreigners,2020M07,45716.0,2020,7,July
Austria,2020M07,816.0,2020,7,July
Australia / New Zealand,2020M07,76.0,2020,7,July
U.S.A.,2020M07,363.0,2020,7,July
Belgium,2020M07,1209.0,2020,7,July
U.K.,2020M07,1425.0,2020,7,July
Denmark,2020M07,9971.0,2020,7,July
Estonia / Latvia / Lithuania,2020M07,997.0,2020,7,July
Finland,2020M07,398.0,2020,7,July
France,2020M07,2976.0,2020,7,July
Netherlands,2020M07,2100.0,2020,7,July
Hong Kong,2020M07,20.0,2020,7,July
India,2020M07,5.0,2020,7,July
Ireland,2020M07,76.0,2020,7,July
Israel,2020M07,10.0,2020,7,July
Italy,2020M07,927.0,2020,7,July
Japan,2020M07,15.0,2020,7,July
Canada,2020M07,106.0,2020,7,July
China,2020M07,106.0,2020,7,July
Norway,2020M07,2311.0,2020,7,July
Poland,2020M07,3188.0,2020,7,July
Russia,2020M07,141.0,2020,7,July
Singapore,2020M07,10.0,2020,7,July
Spain,2020M07,499.0,2020,7,July
Sourh Korea,2020M07,15.0,2020,7,July
Switzherland,2020M07,3168.0,2020,7,July
Sweden,2020M07,554.0,2020,7,July
Taiwan,2020M07,10.0,2020,7,July
Germany,2020M07,9241.0,2020,7,July
Other Countries,2020M07,4983.0,2020,7,July
Total Passengers,2020M08,71729.0,2020,8,August
Iceland,2020M08,7922.0,2020,8,August
Foreigners,2020M08,63807.0,2020,8,August
Austria,2020M08,1745.0,2020,8,August
Australia / New Zealand,2020M08,248.0,2020,8,August
U.S.A.,2020M08,943.0,2020,8,August
Belgium,2020M08,2671.0,2020,8,August
U.K.,2020M08,4722.0,2020,8,August
Denmark,2020M08,4920.0,2020,8,August
Estonia / Latvia / Lithuania,2020M08,571.0,2020,8,August
Finland,2020M08,248.0,2020,8,August
France,2020M08,4275.0,2020,8,August
Netherlands,2020M08,3754.0,2020,8,August
Hong Kong,2020M08,50.0,2020,8,August
India,2020M08,149.0,2020,8,August
Ireland,2020M08,223.0,2020,8,August
Israel,2020M08,17.0,2020,8,August
Italy,2020M08,7682.0,2020,8,August
Japan,2020M08,116.0,2020,8,August
Canada,2020M08,182.0,2020,8,August
China,2020M08,149.0,2020,8,August
Norway,2020M08,463.0,2020,8,August
Poland,2020M08,8832.0,2020,8,August
Russia,2020M08,157.0,2020,8,August
